rundate,vdate,station,tmax.obs,tmin.obs,precip.obs,wspd.obs,tmax.gec00,tmax.gep01,tmax.gep02,tmax.gep03,tmax.gep04,tmax.gep05,tmax.gep06,tmax.gep07,tmax.gep08,tmax.gep09,tmax.gep10,tmax.gep11,tmax.gep12,tmax.gep13,tmax.gep14,tmax.gep15,tmax.gep16,tmax.gep17,tmax.gep18,tmax.gep19,tmax.gep20,tmin.gec00,tmin.gep01,tmin.gep02,tmin.gep03,tmin.gep04,tmin.gep05,tmin.gep06,tmin.gep07,tmin.gep08,tmin.gep09,tmin.gep10,tmin.gep11,tmin.gep12,tmin.gep13,tmin.gep14,tmin.gep15,tmin.gep16,tmin.gep17,tmin.gep18,tmin.gep19,tmin.gep20,precip.gec00,precip.gep01,precip.gep02,precip.gep03,precip.gep04,precip.gep05,precip.gep06,precip.gep07,precip.gep08,precip.gep09,precip.gep10,precip.gep11,precip.gep12,precip.gep13,precip.gep14,precip.gep15,precip.gep16,precip.gep17,precip.gep18,precip.gep19,precip.gep20,wspd.gec00,wspd.gep01,wspd.gep02,wspd.gep03,wspd.gep04,wspd.gep05,wspd.gep06,wspd.gep07,wspd.gep08,wspd.gep09,wspd.gep10,wspd.gep11,wspd.gep12,wspd.gep13,wspd.gep14,wspd.gep15,wspd.gep16,wspd.gep17,wspd.gep18,wspd.gep19,wspd.gep20
2016101506,2016101600,KGRI,74,45,0,20,83.8487,83.4411,83.7129,84.5687,84.4261,84.3392,83.7535,83.7837,83.9739,83.803,84.3463,83.5628,84.9042,83.8347,83.1325,84.0484,84.281,83.6354,83.1468,83.3846,84.2333,60.454,58.4016,59.5294,61.7828,60.7417,59.1463,60.148,58.8214,59.4096,58.7678,60.0022,59.2706,60.8015,61.1105,60.6676,59.1567,60.1752,60.5937,59.3077,60.9012,59.5509,0,0,0,0,0,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2429,12.2752,11.1975,14.9217,11.2016,15.3062,14.7437,11.5482,12.7865,12.3618,14.4854,11.5272,12.2611,12.8181,11.9564,10.215,10.6984,13.2589,11.8922,14.3043,11.026
2016101506,2016101600,KMDT,73,48,0,8,72.1783,72.951,72.051,70.9683,72.1783,71.5122,71.0318,72.9129,71.9836,72.7683,72.0864,71.5464,72.4991,71.8908,71.9983,71.921,71.5991,70.6425,72.1657,73.3002,72.6518,44.1628,44.825,44.2325,43.2165,44.2761,43.5629,43.4066,43.6737,44.3396,44.9822,44.3152,43.9413,44.4072,44.5774,44.2667,44.259,43.0871,43.3276,44.5488,44.4433,44.3157,0.0008,0.0009,0.0011,0,0,0,0.0093,0.0307,0,0,0,0.0134,0,0,0,0.0115,0,0,0,0,0,7.3226,7.958,7.5592,7.7012,7.3616,7.8078,7.0555,7.0251,7.1002,7.6633,7.2498,7.6623,6.9041,6.4439,7.5736,7.9775,7.1631,7.3968,7.2793,7.824,6.5834
2016101506,2016101600,KRNO,,,,,51.7051,51.0166,51.3285,51.9713,51.2013,51.2336,54.1579,52.1427,51.7624,50.9733,52.4857,51.5923,51.6333,51.1764,51.0542,51.5981,52.3593,52.9664,51.9847,52.6248,52.2197,43.0546,43.0402,42.5611,43.2298,43.4136,43.188,44.4197,43.0189,44.0573,43.0158,43.4958,42.2118,42.9283,42.6078,42.2757,43.141,43.9712,43.6013,42.659,43.8175,43.2076,0.819,0.831,0.7746,0.7283,1.0808,0.885,1.2873,0.965,0.7134,0.9252,1.2275,0.7841,0.7883,0.9014,1.1025,0.9023,1.0027,1.1624,0.5504,0.7366,1.1348,25.976,25.2325,23.2864,21.8171,26.4487,25.6071,22.6514,26.1258,24.3852,25.5558,23.6658,24.6916,25.3636,22.8153,23.9682,26.904,25.8738,24.2789,25.8656,25.7462,25.0068
2016101506,2016101600,KSEA,,,,,55.349,55.8307,55.0585,55.1613,55.3263,56.2016,55.9673,56.0683,55.8134,54.8448,56.5271,54.7374,56.3308,54.9182,53.8539,55.5865,56.4565,56.6179,54.6647,55.4527,56.3239,45.6081,46.4322,45.5704,44.6066,45.5671,46.1644,46.543,45.5035,46.1184,45.5609,45.0098,45.8739,46.5293,45.3884,45.1725,45.0477,45.83,46.9692,45.672,45.1889,46.9077,0.1494,0.1768,0.1199,0.2013,0.1245,0.2297,0.1357,0.0989,0.1984,0.2096,0.1603,0.1428,0.1379,0.1377,0.1323,0.1205,0.1775,0.2344,0.1236,0.131,0.1687,10.0056,10.46,11.0914,15.5026,9.1326,9.6022,9.8184,9.2584,9.5242,10.1469,13.5443,9.4488,11.0685,10.1111,10.8931,9.5135,10.6568,10.0059,9.9705,9.8382,11.1795
2016101506,2016101600,KTVC,,,,,65.377,63.6401,65.7461,64.5617,65.5449,63.9363,65.636,64.6585,66.2072,65.9391,65.1265,65.2996,65.6112,65.7393,65.1204,64.1102,65.984,65.9049,65.4355,64.5765,66.3684,57.4006,54.6077,57.7936,59.2529,57.7517,56.254,56.0678,56.47,58.5645,58.6132,57.062,57.4085,60.0272,58.7308,57.1202,56.091,57.9516,57.8642,58.2993,56.5444,59.5723,0.2266,0.3913,0.1089,0.4244,0.1716,0.3215,0.2624,0.099,0.3614,0.4898,0.2787,0.3383,0.2691,0.1517,0.2455,0.3439,0.2386,0.4497,0.1615,0.2206,0.2549,19.3534,19.7172,16.4061,19.552,17.8853,20.1123,18.9744,17.9516,21.0591,19.961,18.8997,18.1954,17.8612,18.1171,19.1468,19.4546,18.4939,19.95,18.4982,18.6988,17.427
2016101606,2016101700,KEYW,,,,,81.4124,81.2645,81.3309,81.3122,81.277,81.2838,81.6377,81.6015,81.487,81.3242,81.3487,81.5358,81.4951,80.9906,82.0461,81.4779,81.4957,81.1706,81.4432,81.3506,81.3689,79.8477,79.8684,80.0657,79.6865,79.6512,79.7576,79.7728,79.5288,79.5288,79.315,79.5022,79.6767,79.8454,79.871,79.7422,79.8598,79.8858,79.565,79.9717,79.7704,79.747,0.0323,0.0144,0.023,0.0263,0.027,0.008,0.0177,0.0378,0.028,0.0205,0.0106,0.029,0.0026,0.0061,0.0013,0.0184,0.0739,0.0352,0.0202,0.0177,0.0092,16.6997,17.3787,16.6523,19.1736,16.5481,16.1047,17.42,17.0243,17.3654,18.4196,18.2165,16.6435,17.4158,16.6133,16.261,17.8284,16.6139,17.6007,18.1744,16.4212,18.7529
2016101606,2016101700,KGRI,79,48,0,23,85.9519,84.9127,84.5032,84.8651,87.2243,84.2968,88.3381,84.0199,84.0475,85.2655,84.8703,84.7112,82.3557,81.8138,80.2116,88.3275,88.818,85.9258,87.865,84.0883,87.5755,56.9506,55.9783,56.8287,57.265,57.0802,58.1174,58.2903,56.3037,57.2753,56.2897,57.2025,57.0498,56.6811,56.7957,56.9498,58.2093,56.4357,58.0887,56.5103,56.201,54.4877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5246,18.1158,13.9559,16.9776,19.068,17.3662,14.1801,17.5321,15.5766,19.2841,13.3325,15.4702,18.138,18.8791,14.3212,21.7759,21.0181,16.0401,21.1041,14.8008,16.5565
2016101606,2016101700,KMDT,80,54,0,9,75.9148,75.9878,75.9941,76.5857,76.4802,76.4088,73.7896,75.6,77.2532,75.8237,75.7492,77.535,76.1768,76.7931,75.4543,76.0028,75.6212,76.0285,75.9083,75.7435,74.4826,58.0858,57.7022,57.3765,57.5662,57.8577,57.9785,58.4903,57.9383,59.1381,58.0585,58.4255,57.4598,58.6717,57.7034,58.2444,58.0171,57.1102,57.8472,58.257,58.731,58.4038,0.1164,0.256,0.0954,0.1551,0.1212,0.236,0.1678,0.0629,0.0363,0.0411,0.1997,0.0271,0.315,0.0451,0.1026,0.1239,0.1915,0.0576,0.1666,0.2035,0.1271,6.0539,6.5391,7.5014,7.9464,6.3298,6.3593,6.7744,7.1963,6.092,6.6062,5.9865,6.1277,6.7755,7.1426,6.9184,6.0547,6.7114,6.5294,7.7417,5.9687,7.2703
2016101606,2016101700,KRNO,,,,,48.304,48.9117,47.149,48.22,48.0757,49.0317,50.1999,47.3252,48.6727,48.7543,49.0711,48.0062,50.5802,49.4747,49.3038,47.8591,48.2174,48.7489,48.4567,47.7085,50.0973,34.5908,34.7879,36.0912,34.0269,34.8448,35.3779,34.7447,33.5724,35.0806,33.6261,34.7608,33.1354,35.4745,37.0594,34.4858,33.2728,34.1292,34.3097,34.4894,33.2954,35.9167,0.5278,0.4995,0.5282,0.6136,0.5402,0.6172,0.7965,0.4885,0.502,0.4849,0.4691,0.5103,0.4574,0.4989,0.4446,0.4713,0.5206,0.6092,0.4817,0.4406,0.5152,15.4242,14.6993,14.2214,17.6955,15.9818,14.3716,20.6365,14.2724,15.3986,16.8249,16.403,14.1659,17.489,13.9018,15.2154,16.0204,15.6009,16.9682,15.1414,14.8828,17.7835
2016101606,2016101700,KSEA,,,,,55.664,56.3422,55.3927,55.4559,55.7973,56.1615,56.0129,54.9359,53.9014,54.8396,55.4661,54.5676,55.3926,55.7398,56.6019,56.2701,56.2886,55.4255,56.2487,56.0708,55.4318,45.159,46.4725,45.997,44.405,45.426,44.9734,45.0755,45.786,43.9926,45.0734,45.1669,44.8724,45.8845,44.6022,45.2561,43.9465,45.287,45.8193,45.1533,44.6461,45.8046,0.1354,0.2256,0.16,0.1108,0.1591,0.1348,0.1872,0.2448,0.1494,0.1514,0.1178,0.1119,0.1355,0.1077,0.1069,0.2142,0.1189,0.2234,0.1331,0.0992,0.1735,10.1073,9.6152,9.712,8.5975,10.3177,9.6385,9.0495,11.3209,10.8616,10.1612,10.6298,10.8335,11.3281,9.4501,10.1037,8.3834,10.2674,10.8807,10.002,8.5513,10.9152
2016101606,2016101700,KTVC,,,,,67.4974,67.851,67.4195,67.4374,67.6384,67.9223,67.5526,67.7293,67.5,68.5943,68.5292,67.3664,66.5348,67.2525,69.0721,68.2088,66.9465,67.0725,68.2611,68.4968,67.4826,56.0844,55.5397,55.3645,57.5162,54.4825,56.0036,55.3965,55.4859,56.1481,57.5859,55.7472,57.1032,56.74,57.9742,55.6866,55.361,55.0197,54.99,55.8938,55.6609,56.3695,0.4792,0.6243,0.6214,0.1906,0.3628,0.5465,0.5064,0.2955,0.5214,0.3407,0.3078,0.6083,0.4077,0.5382,0.5005,0.1932,0.4666,0.4611,0.7523,0.3961,0.7871,22.1254,24.9793,19.8755,21.1916,22.7702,18.7349,21.3282,21.8981,22.621,26.5751,24.4338,21.0943,19.0763,20.8909,26.8738,25.2187,19.1491,17.7877,25.4258,26.1971,18.6041
2016101706,2016101800,KEYW,,,,,81.1978,81.0917,81.3023,81.3216,81.184,81.1038,81.2906,81.1776,81.3155,81.1292,81.2485,81.1771,81.3858,81.1373,81.4123,81.2282,81.0368,81.1777,81.2039,81.3858,81.0801,79.5021,79.5622,79.4422,79.5645,79.2517,79.4422,79.483,79.615,79.4422,79.9222,79.5645,79.6221,79.4422,79.3624,79.7832,79.5308,79.3845,79.3653,79.9245,79.6221,79.5885,0.0046,0.0059,0.0083,0.0078,0.0084,0.0051,0.0039,0.0059,0.0066,0.0106,0.0006,0.0072,0.0058,0.0026,0.0079,0.0039,0.0032,0.0019,0.0045,0.0079,0.0049,19.3438,18.8719,19.3152,19.8731,18.1611,19.2382,19.9944,18.8542,19.3675,19.5545,18.3972,19.6752,19.1866,19.934,19.0311,18.8775,19.4035,19.3101,20.0897,19.492,19.9817
2016101706,2016101800,KGRI,69,44,0,18,75.1016,74.9197,75.5856,74.5257,74.8955,74.4379,74.9155,74.9179,75.5528,73.2263,76.5093,73.5836,72.2236,75.3049,73.6441,75.9133,75.0625,74.6229,74.9321,74.4475,75.7015,51.022,51.1687,50.5437,53.8139,49.0152,51.9308,51.6554,52.3493,50.7838,52.813,49.4005,50.7871,54.2056,51.8846,50.4098,52.5147,50.4098,51.179,54.135,52.5429,50.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7825,14.3819,13.0819,13.4774,15.2665,13.9339,13.4681,12.496,13.9605,17.7382,13.1919,14.5213,14.5521,14.442,16.5723,18.3291,13.9842,13.6222,14.6243,16.3882,13.6115
2016101706,2016101800,KMDT,84,55,0,15,80.242,80.3262,80.5875,80.433,80.5864,80.1,80.3411,80.3422,80.5506,80.303,80.2746,80.6619,80.5253,80.217,80.5319,80.1611,80.1894,79.9927,80.1649,80.7022,80.433,57.8894,57.7823,58.0423,57.9973,58.4239,57.931,56.7772,58.17,58.6418,57.2421,57.4696,58.4914,58.5304,58.1652,57.5145,57.7963,58.11,57.5752,57.2746,57.9647,57.9836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9744,11.2712,10.6774,10.9212,11.5621,11.2831,10.4376,11.4307,10.8475,10.723,11.4987,10.3268,11.316,11.4081,11.4173,11.5059,10.9595,11.9323,10.8404,10.9233,11.4278
2016101706,2016101800,KRNO,,,,,50.3598,50.685,50.4563,49.4312,51.0004,50.7196,49.6123,51.0283,51.365,50.1763,50.1153,50.8487,50.6132,49.1022,50.0913,50.5363,50.3477,50.7643,49.1846,50.0342,50.1086,31.6647,31.8773,31.5428,31.1233,31.9776,32.0957,31.7707,31.9863,31.8197,31.8317,32.1307,31.6009,32.4567,31.8067,31.9032,31.5422,31.4703,31.8178,31.2202,31.5073,31.7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0745,7.5769,8.5358,8.5623,8.3743,7.6061,8.6739,7.9549,7.7287,8.9065,7.91,7.7381,7.7107,9.7426,8.5454,8.2161,7.605,8.7447,8.2965,7.6058,8.119
2016101706,2016101800,KSEA,,,,,54.9098,55.0942,54.7211,54.8005,54.2526,54.4233,54.8109,54.3182,54.4411,54.6659,54.7174,54.815,53.6679,54.6839,54.4124,55.1015,54.8844,54.9388,54.3767,54.172,53.9609,43.6165,43.3549,44.183,43.8354,43.7422,44.2423,43.7311,42.7505,42.866,43.5468,43.1634,43.213,43.4239,43.8464,43.5453,44.0947,43.5931,43.4437,43.5983,43.4253,43.4134,0.0981,0.0749,0.1886,0.112,0.1324,0.1646,0.076,0.0464,0.0898,0.1705,0.0873,0.0334,0.2016,0.0929,0.1658,0.102,0.0979,0.0671,0.1388,0.0821,0.0792,5.9028,5.911,6.5261,6.8973,5.3143,5.5943,5.7047,5.3132,5.6363,6.2102,5.3005,5.1028,5.152,6.3337,5.9694,5.6626,6.2467,5.9303,6.2409,5.2539,5.9198
2016101706,2016101800,KTVC,,,,,68.9039,68.9773,69.3902,69.0387,68.1674,68.5942,68.42,68.8983,68.7825,68.8074,69.1622,68.2097,68.2213,68.2236,68.9157,69.3878,68.8307,68.3341,68.8511,68.9935,68.9636,54.5063,53.5393,54.33,54.746,54.0171,54.362,54.5738,54.7059,54.4188,55.2352,53.8992,54.378,54.6043,55.0207,53.6239,54.333,54.383,54.0549,54.5133,54.9309,53.5123,0.1892,0.043,0.0162,0.0867,0.2337,0.1401,0.1049,0.1769,0.11,0.1187,0.0393,0.3132,0.2511,0.4827,0.0761,0.1532,0.1156,0.2788,0.2228,0.1539,0.1695,27.7888,28.7577,29.1509,26.1828,26.2044,27.2755,28.1098,26.8473,26.178,27.6943,30.8,24.1639,25.7426,25.5146,28.8716,28.0662,27.6599,27.4893,28.0879,26.6201,26.3589
2016101806,2016101900,KEYW,,,,,81.1754,81.1134,81.2175,81.2607,81.2416,81.1296,81.1212,81.0457,81.1182,81.0603,81.1576,81.1099,81.2753,81.1327,81.2632,81.1067,81.1243,81.3318,81.0887,80.835,81.1436,79.3515,79.1571,79.4757,79.2026,79.9532,79.0532,79.1756,79.0535,79.2956,78.6932,79.4682,79.3567,79.4422,78.9333,79.5156,79.394,79.3481,79.4422,79.0846,78.8732,79.3741,0.0119,0.0217,0.0104,0.0044,0.0165,0.0059,0.0072,0.0077,0.0105,0.0138,0.0032,0.0101,0.005,0.0132,0.0116,0.006,0.0186,0.0079,0.0099,0.0212,0.0093,17.398,18.1738,17.7649,18.4378,19.2771,17.8429,19.1153,16.5757,17.861,18.0234,17.0474,17.6582,18.8423,18.012,17.5311,18.3128,18.0229,18.6338,17.5018,17.4354,18.8756
2016101806,2016101900,KGRI,67,45,0,23,65.4669,65.9144,63.4748,65.3169,65.844,64.1842,62.2951,65.4478,68.3807,66.3499,66.0293,64.4271,65.5853,66.3853,65.4597,68.1689,63.2121,67.0774,65.8093,59.1903,65.1185,50.9023,50.9465,48.2688,51.323,50.8218,50.7313,48.2162,49.6099,49.2357,50.8057,49.3718,49.5763,49.9848,49.8892,51.0471,48.9128,50.4418,49.8883,50.3223,51.6586,48.7966,0.0131,0.0744,0.0546,0.2736,0.0562,0.0169,0.0136,0.0618,0.0046,0.0208,0.0539,0.0118,0.0177,0.1663,0.0659,0.071,0.0463,0.0241,0.0635,0.0601,0.0093,11.8772,12.1026,12.4162,12.2417,10.9348,12.5183,9.538,9.9031,8.7104,15.3621,11.6246,11.2101,12.7733,11.7418,13.2519,11.4878,10.8238,8.9131,11.5632,10.8373,13.03
2016101806,2016101900,KMDT,85,63,0,13,77.3506,76.639,77.9703,74.4114,77.8073,77.0301,74.7422,76.3154,76.1278,77.702,77.5347,74.301,77.7167,79.1922,77.0875,78.4266,77.4289,77.9923,77.9062,74.8765,76.9858,57.6271,60.4797,60.1965,61.9181,58.6267,54.3558,57.0185,62.6025,58.1264,55.9494,56.5869,61.836,57.1881,58.5831,56.7035,55.0538,58.4714,55.4191,58.881,56.7202,56.2483,0.0065,0.0073,0.011,0.0231,0.0011,0,0.0157,0.0247,0.0056,0,0,0.013,0,0.0101,0,0,0.0017,0.0132,0,0.0201,0,7.0941,6.7972,6.4922,6.723,6.8735,8.4347,7.2216,6.8461,6.8848,7.2475,6.9473,6.8972,7.337,8.2947,7.3816,7.5226,7.6466,6.7011,7.3579,7.136,7.2373
2016101806,2016101900,KRNO,,,,,56.0181,56.3716,55.9196,56.0894,55.3924,55.871,56.516,56.5758,56.439,55.483,56.3616,55.8945,55.8666,55.8431,56.0523,55.5865,57.3207,55.2042,55.1936,56.0652,55.9783,32.0233,32.3828,31.7343,31.7957,31.7482,31.8807,32.0842,32.0943,32.3357,31.3036,32.4442,32.0943,31.9047,31.6253,31.6867,32.1793,32.4538,32.2503,31.5307,31.9378,31.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8797,7.0978,6.8977,6.7892,7.065,6.9607,6.5612,6.4312,6.6518,6.9727,7.0284,6.96,6.769,6.945,6.7752,7.2833,6.6247,7.3729,7.0746,7.2591,6.7522
2016101806,2016101900,KSEA,,,,,59.2604,60.2505,59.804,57.7933,59.6583,58.9704,58.1678,58.7499,58.5957,59.7567,58.4876,59.0493,59.5523,59.2024,58.2449,59.8355,58.2174,57.9245,58.304,60.2148,57.2463,40.7088,40.9988,42.0326,40.6187,41.1017,40.9382,41.4136,39.5781,39.3645,41.7704,39.947,41.9,40.6559,41.6156,40.7019,40.4402,42.6525,40.4945,40.8922,41.4624,41.0922,0.096,0.0561,0.1439,0.0738,0.0449,0.1566,0.0262,0.3264,0.1598,0.2673,0.0585,0.0209,0.2469,0.2628,0.0289,0.1816,0.0559,0.2581,0.0947,0.0779,0.19,5.0338,4.3669,5.0675,4.876,4.059,4.5609,4.6829,5.8444,5.627,5.478,4.5096,4.5817,4.2912,5.4694,4.2853,5.7594,4.4122,6.4257,5.4007,4.895,5.6741
2016101806,2016101900,KTVC,,,,,61.1734,62.244,61.658,61.7014,59.0878,60.6407,59.6392,61.0528,61.1807,60.7504,61.3026,59.025,61.0321,60.4676,61.1134,61.5787,58.9147,60.2417,61.9029,59.7742,61.5934,50.2736,49.3053,50.8609,50.8602,50.1664,48.9894,50.3889,49.8625,49.6267,49.7133,48.6457,49.8565,50.6837,48.6901,49.1257,49.5398,49.7076,48.5307,50.3882,49.6662,50.4346,0,0,0,0,0,0,0.004,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,10.6651,13.0711,11.3313,9.7637,8.6444,12.0513,11.2331,10.0333,12.7771,10.6873,12.8504,9.1004,8.8469,10.6817,12.1431,13.0823,9.4009,12.3906,10.425,12.4081,11.1877
2016101906,2016102000,KEYW,,,,,81.0138,81.0947,81.0817,81.0485,81.1079,81.2355,80.9684,81.3768,80.723,80.7286,81.3651,80.7085,80.9782,81.0741,80.9145,80.9482,80.7694,81.4208,80.9827,81.0504,81.0501,78.3335,78.3335,78.1286,78.2735,78.5336,78.487,78.5422,78.6274,78.1535,77.9107,78.1035,77.8651,78.2448,78.451,77.9135,77.4649,78.2423,78.4487,77.4936,77.9424,78.2448,0.083,0.0342,0.0204,0.0754,0.0747,0.1169,0.05,0.0454,0.066,0.0352,0.1072,0.1463,0.0233,0.0292,0.1072,0.0237,0.1501,0.019,0.1665,0.0077,0.0666,16.9572,16.8561,17.4682,17.2197,16.8407,17.2991,17.094,17.4456,16.5559,16.507,16.4167,16.8169,17.3108,16.8809,16.78,16.128,17.2481,17.3333,16.921,16.5043,16.9316
2016101906,2016102000,KGRI,59,39,0,16,62.501,62.1784,62.437,61.2606,63.8211,61.691,64.5678,63.5778,61.3774,61.6244,60.5472,63.3711,64.8568,63.2493,62.6396,61.6013,61.1018,62.0191,61.7336,62.8594,63.7136,43.9843,43.9737,45.0047,44.3157,44.8391,42.5919,42.9538,45.8634,45.5987,42.4623,45.5678,43.6158,44.5243,43.8728,43.0098,42.2089,43.7937,44.9156,44.2505,42.8034,44.046,0,0,0.0122,0,0.0004,0,0,0,0,0,0.0001,0,0,0,0,0,0.0005,0.0005,0,0,0,7.41,8.6392,9.2593,7.7817,8.0273,8.4134,9.002,6.965,7.8413,9.1554,7.016,7.235,8.5311,7.5682,8.6009,10.56,8.3583,6.1946,9.139,7.2142,8.2474
2016101906,2016102000,KMDT,,,,,72.2288,73.1966,73.5645,73.3076,71.4538,72.847,71.4326,71.251,72.3265,71.7935,71.3396,74.1837,73.7436,73.0365,70.7763,71.818,73.2384,69.5803,71.1244,72.5017,72.2271,56.0678,57.1465,57.1497,55.1723,54.5605,55.2906,56.0906,55.1347,56.677,56.9068,56.1124,54.9038,58.3037,57.6801,56.4436,55.0621,56.48,55.7401,54.7956,55.7455,57.6399,0.3518,0.3932,0.2584,0.5453,0.2201,0.7059,0.2717,0.2971,0.34,0.4394,0.4014,0.5974,0.3542,0.5009,0.2623,0.2373,0.4196,0.1085,0.4152,0.4661,0.4416,14.6561,13.1371,13.164,13.5192,13.0703,12.749,14.8358,15.5262,11.2022,13.1731,11.4192,13.64,14.6802,14.6094,12.9661,13.3548,13.6475,13.2053,15.326,13.5353,13.1084
2016101906,2016102000,KRNO,,,,,65.647,65.3959,65.1747,64.0946,65.2596,65.3003,65.6175,65.898,65.6806,65.4531,65.9675,65.3585,65.9498,65.2356,65.5653,66.1395,65.898,64.8756,65.8884,65.1646,66.068,35.3769,35.3766,35.0496,34.9089,35.0414,35.0645,35.3299,35.8454,35.7134,35.4582,36.3331,35.4361,35.8694,35.0644,35.6271,36.7309,36.1435,34.9315,35.3534,35.0265,35.8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6996,3.6464,3.7722,3.8994,3.9842,3.4763,3.8609,3.6187,3.8376,3.7085,3.6024,3.4731,3.4794,3.7434,3.5571,3.7898,3.8155,3.6358,3.4295,3.6349,3.8009
2016101906,2016102000,KSEA,,,,,60.3626,60.3102,59.1276,59.8961,60.5632,59.4622,58.547,61.4578,59.7306,59.7642,59.3902,59.1761,59.8789,59.4138,58.9812,60.452,60.511,59.6346,60.2237,60.0662,60.5556,46.8163,46.9853,46.808,44.0786,47.3723,44.839,44.7414,48.32,46.4884,46.5409,48.3675,46.5398,47.3554,45.0864,44.1129,46.6295,46.1726,47.1931,48.0669,46.3985,47.4678,0.6599,0.4199,0.817,0.5053,0.4985,0.6264,0.6497,0.6497,0.8271,0.6851,0.6072,0.5447,0.6068,0.7646,0.7814,0.6624,0.9744,0.5873,0.6178,0.5871,0.6895,7.1738,8.5516,7.0525,7.3832,7.4314,7.6851,7.1057,8.1067,8.1223,7.2369,7.8143,7.3905,7.9489,8.1439,7.5554,7.6289,8.4975,6.9996,8.2101,7.4571,7.6247
2016101906,2016102000,KTVC,,,,,58.0492,58.5096,57.8192,58.188,58.2266,57.489,57.782,57.7055,57.6902,58.4887,58.0218,57.8101,58.0377,57.5769,57.8385,58.2754,57.5372,57.7169,58.1582,58.2333,57.8567,44.6856,44.7717,43.8958,44.7729,44.0208,44.4729,44.1831,45.104,43.9363,44.3894,44.5512,44.6862,44.4353,44.8498,44.4294,44.3269,43.9812,44.7129,44.1339,44.505,44.5834,0.0187,0.019,0.0095,0.0354,0.0218,0.0201,0.0285,0.017,0.0177,0.0232,0.0176,0.0173,0.0086,0.0091,0.017,0.0109,0.0174,0.0171,0.0243,0.0345,0.0099,12.7203,12.8189,12.7717,12.4118,11.852,12.0335,10.8901,14.1865,11.2045,13.1356,11.8297,11.687,12.6776,11.9429,11.5874,12.8506,11.449,12.7575,11.9259,11.5381,12.7
2016102006,2016102100,KEYW,,,,,79.7188,80.1017,80.121,80.6456,79.7804,80.2947,79.8,79.9454,79.9667,79.8425,80.3136,79.8468,80.4655,80.2977,79.9304,79.6588,79.9692,80.3786,79.7403,80.4837,79.8738,77.9118,77.6742,78.0476,77.7031,77.9118,78.2718,77.6871,77.7031,77.8207,77.9118,77.7318,77.9118,78.0631,78.0874,77.7559,77.864,77.91,77.895,78.1518,77.8325,77.7926,0.0343,0.0586,0.04,0.0675,0.0202,0.0133,0.0141,0.0659,0.095,0.0341,0.0483,0.0666,0.0305,0.0465,0.017,0.0278,0.1239,0.0118,0.0525,0.0237,0.02,12.0733,12.2268,13.4497,14.0776,12.4847,12.6631,12.8485,13.4148,12.7987,13.1329,12.8493,12.7703,12.8538,12.9334,13.3432,12.8249,11.7358,10.5928,10.964,12.8418,11.9082
2016102006,2016102100,KGRI,70,39,0,25,68.8399,69.1488,69.1965,68.5858,68.8876,68.5858,69.4276,69.0676,68.1445,69.133,68.5824,69.0445,69.3553,68.7076,68.8399,68.1676,68.5684,67.7845,67.9982,67.8394,69.1999,42.4683,44.3969,42.3977,42.2653,42.7735,43.4546,42.4727,42.6483,41.7411,43.4618,41.7926,42.8053,42.9377,43.0817,43.0329,42.0623,42.2432,41.3547,42.2647,42.2513,43.0364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8241,15.5144,16.6609,17.0893,16.0319,17.2826,17.5572,16.4594,16.6578,16.8356,17.2017,16.6312,16.4713,16.6974,16.4638,18.0202,16.4652,16.3801,16.9136,16.8252,16.4647
2016102006,2016102100,KMDT,,,,,69.0834,69.6837,70.8338,68.0313,72.121,71.0424,68.3769,68.6655,71.1264,71.1645,68.12,68.2785,74.0111,69.3819,68.42,67.6911,74.1157,70.575,68.9356,68.618,68.9212,47.7092,47.894,47.9373,46.6692,47.4445,47.1799,47.5641,48.8547,48.6819,47.5236,46.8591,48.6331,47.9208,46.148,46.3365,46.923,46.8168,48.5216,47.9242,48.1949,46.6476,0.4729,0.2674,0.4174,0.4988,0.9187,0.613,0.1521,0.5149,0.4523,0.3506,0.7905,0.5412,0.9291,0.704,0.33,1.1154,0.5828,0.2525,0.3231,0.4521,0.6495,17.0134,18.2704,18.3062,17.1478,20.5568,18.8944,15.1244,15.3948,17.7519,16.8049,16.3065,17.1846,22.3276,19.7075,16.9153,20.1899,20.9058,17.3335,16.6744,16.1246,21.4839
